1	0.1467791950064046
2	0.08237660942333085
3	0.07481233403086662
4	0.03574554103293589
5	0.02808442319344197
6	0.022063809979174818
7	0.019745826421837722
8	0.014264437170433146
9	0.01678684400394559
10	0.01777387277356216
11	0.01382199432035642
12	0.012874942372686096
13	0.012384726998529263
14	0.016214626841247082
15	0.014110510320668774
16	0.013280987478667936
17	0.01322579912708274
18	0.012583820182564003
19	0.014163127867504954
20	0.011921297301471765
